Order ID,Party ID,Product ID,Order Date,Order Status,Order Value ($),Order Qty
ORD-43718,CUST-10376,PROD-11746,2024-09-13,In Progress,9651,32
ORD-43719,CUST-10966,PROD-11447,2025-08-31,Shipped,23865,33
ORD-43720,CUST-10364,PROD-11815,2025-07-19,Shipped,8683,30
ORD-43721,CUST-10665,PROD-11262,2025-01-14,Cancelled,18790,41
ORD-43722,CUST-10416,PROD-11075,2025-03-31,In Progress,3907,20
ORD-43723,CUST-10494,PROD-11942,2024-09-02,Returned,22877,2
ORD-43724,CUST-10246,PROD-11658,2025-06-26,Shipped,23736,25
ORD-43725,CUST-10062,PROD-11325,2024-10-17,In Progress,1659,35
ORD-43726,CUST-10698,PROD-11292,2025-06-08,In Progress,19202,28
ORD-43727,CUST-10854,PROD-11734,2025-07-20,Cancelled,7793,8
ORD-43728,CUST-10243,PROD-11501,2024-12-24,Cancelled,10727,9
ORD-43729,CUST-10815,PROD-11882,2025-01-05,Cancelled,5407,18
ORD-43730,CUST-10853,PROD-11439,2024-09-03,Delivered,21993,11
ORD-43731,CUST-10989,PROD-11633,2024-12-21,Shipped,20805,35
ORD-43732,CUST-10412,PROD-11114,2024-09-25,Cancelled,11740,48
ORD-43733,CUST-10339,PROD-11987,2025-08-01,In Progress,7467,44
ORD-43734,CUST-10775,PROD-11205,2024-12-09,In Progress,1994,37
ORD-43735,CUST-10596,PROD-11835,2025-02-17,Shipped,18223,32
ORD-43736,CUST-10250,PROD-11327,2024-10-25,Shipped,7095,35
ORD-43737,CUST-10702,PROD-11031,2025-08-11,Delivered,24439,41
ORD-43738,CUST-10873,PROD-11411,2024-10-06,Delivered,9443,32
ORD-43739,CUST-10397,PROD-11835,2025-07-17,Shipped,6153,15
ORD-43740,CUST-10232,PROD-11340,2025-06-02,Delivered,8790,41
ORD-43741,CUST-10701,PROD-11531,2025-01-08,Returned,13179,17
ORD-43742,CUST-10117,PROD-11271,2025-06-11,Shipped,23646,9
ORD-43743,CUST-10442,PROD-11357,2025-03-12,In Progress,20869,39
ORD-43744,CUST-10050,PROD-11576,2024-10-14,Shipped,22887,17
ORD-43745,CUST-10643,PROD-11106,2025-03-28,Returned,11905,19
ORD-43746,CUST-10228,PROD-11624,2024-12-21,Cancelled,6764,38
ORD-43747,CUST-10722,PROD-11348,2025-05-11,In Progress,15250,37
ORD-43748,CUST-10243,PROD-11023,2024-12-09,Delivered,24955,9
ORD-43749,CUST-10143,PROD-11610,2024-10-16,Cancelled,3375,45
ORD-43750,CUST-10575,PROD-11297,2024-12-07,Returned,3395,15
ORD-43751,CUST-10856,PROD-11623,2024-12-22,Shipped,24890,20
ORD-43752,CUST-10345,PROD-11781,2024-09-16,Delivered,18302,9
ORD-43753,CUST-10342,PROD-11201,2024-09-02,In Progress,10178,35
ORD-43754,CUST-10642,PROD-11027,2025-02-26,Cancelled,4683,28
ORD-43755,CUST-10463,PROD-11180,2024-09-21,Shipped,1260,17
ORD-43756,CUST-10042,PROD-11420,2024-09-07,In Progress,16145,25
ORD-43757,CUST-10938,PROD-11982,2025-01-16,Returned,3766,23
ORD-43758,CUST-10956,PROD-11516,2024-12-16,Cancelled,20307,37
ORD-43759,CUST-10029,PROD-11489,2025-02-23,Shipped,3750,39
ORD-43760,CUST-10322,PROD-11226,2025-02-24,Shipped,2337,43
ORD-43761,CUST-10956,PROD-11673,2025-05-10,Shipped,11838,5
ORD-43762,CUST-10868,PROD-11371,2025-01-11,Returned,19381,9
ORD-43763,CUST-10743,PROD-11303,2025-08-07,Cancelled,12127,38
ORD-43764,CUST-10733,PROD-11650,2025-08-23,Returned,4545,19
ORD-43765,CUST-10245,PROD-11667,2025-04-05,Cancelled,4447,41
ORD-43766,CUST-10422,PROD-11276,2025-01-05,Cancelled,15816,31
ORD-43767,CUST-10287,PROD-11468,2025-06-22,Delivered,16006,40
ORD-43768,CUST-10600,PROD-11313,2024-10-26,Returned,18282,45
ORD-43769,CUST-10310,PROD-11226,2024-12-11,Shipped,7528,36
ORD-43770,CUST-10097,PROD-11677,2025-07-26,Delivered,1397,50
ORD-43771,CUST-10418,PROD-11048,2025-05-22,Returned,21447,24
ORD-43772,CUST-10082,PROD-11760,2025-03-04,Delivered,23164,48
ORD-43773,CUST-10439,PROD-11925,2024-10-21,Cancelled,24436,7
ORD-43774,CUST-10127,PROD-11266,2024-11-29,Returned,8894,40
ORD-43775,CUST-10129,PROD-11509,2025-01-16,Returned,22469,40
ORD-43776,CUST-10889,PROD-11300,2025-01-01,In Progress,10831,44
ORD-43777,CUST-10995,PROD-11566,2025-05-28,Cancelled,7735,44
ORD-43778,CUST-10677,PROD-11721,2025-07-07,Returned,11288,17
ORD-43779,CUST-10077,PROD-11953,2024-12-05,Delivered,24427,23
ORD-43780,CUST-10837,PROD-11099,2025-02-04,Delivered,3757,30
ORD-43781,CUST-10296,PROD-11484,2025-07-20,In Progress,1304,6
ORD-43782,CUST-10295,PROD-11379,2025-02-11,In Progress,14426,37
ORD-43783,CUST-10293,PROD-11272,2025-05-15,Returned,16759,25
ORD-43784,CUST-10826,PROD-11509,2025-05-27,In Progress,6685,38
ORD-43785,CUST-10591,PROD-11094,2025-06-16,Shipped,18701,33
ORD-43786,CUST-10359,PROD-11188,2025-04-13,In Progress,17434,48
ORD-43787,CUST-10261,PROD-11540,2024-11-15,Shipped,24798,31
ORD-43788,CUST-10904,PROD-11612,2025-04-08,Shipped,22267,44
ORD-43789,CUST-10927,PROD-11567,2025-06-10,Returned,10616,10
ORD-43790,CUST-10064,PROD-11160,2025-07-27,Shipped,20954,36
ORD-43791,CUST-10986,PROD-11923,2024-09-22,Cancelled,6275,16
ORD-43792,CUST-10977,PROD-11339,2024-12-31,Delivered,19690,16
ORD-43793,CUST-10060,PROD-11170,2025-08-25,Delivered,4656,37
ORD-43794,CUST-10864,PROD-11236,2024-12-14,In Progress,10701,6
ORD-43795,CUST-10472,PROD-11019,2025-01-26,Shipped,12318,29
ORD-43796,CUST-10218,PROD-11567,2024-09-04,Delivered,23936,10
ORD-43797,CUST-10779,PROD-11951,2025-01-24,Delivered,4777,10
ORD-43798,CUST-10953,PROD-11569,2024-09-29,Cancelled,15821,36
ORD-43799,CUST-10107,PROD-11726,2025-07-15,Shipped,22011,24
ORD-43800,CUST-10862,PROD-11352,2025-05-19,Shipped,3735,31
ORD-43801,CUST-10901,PROD-11579,2025-08-05,Returned,10077,32
ORD-43802,CUST-10119,PROD-11168,2025-03-01,In Progress,13405,36
ORD-43803,CUST-10444,PROD-11958,2024-10-24,Returned,15471,37
ORD-43804,CUST-10317,PROD-11032,2025-06-22,Cancelled,3864,24
ORD-43805,CUST-10352,PROD-11430,2024-09-13,Cancelled,12958,33
ORD-43806,CUST-10931,PROD-11106,2025-03-13,Cancelled,14177,21
ORD-43807,CUST-10039,PROD-11929,2025-03-23,Delivered,11820,4
ORD-43808,CUST-10378,PROD-11690,2025-04-22,Cancelled,15367,14
ORD-43809,CUST-10919,PROD-11922,2025-06-01,In Progress,23453,12
ORD-43810,CUST-10279,PROD-11745,2025-04-22,Cancelled,21867,45
ORD-43811,CUST-10236,PROD-11954,2025-07-23,Returned,8534,13
ORD-43812,CUST-10329,PROD-11487,2025-02-19,Cancelled,6771,29
ORD-43813,CUST-10621,PROD-11474,2024-10-08,Returned,3139,1
ORD-43814,CUST-10664,PROD-11258,2025-06-22,Delivered,4921,14
ORD-43815,CUST-10224,PROD-11591,2025-06-25,Cancelled,13652,4
ORD-43816,CUST-10068,PROD-11839,2025-04-24,Cancelled,24720,38
ORD-43817,CUST-10800,PROD-11578,2025-04-12,In Progress,5880,41
ORD-43818,CUST-10190,PROD-11184,2025-05-15,Cancelled,15567,32
ORD-43819,CUST-10195,PROD-11554,2025-04-27,Delivered,16547,42
ORD-43820,CUST-10645,PROD-11297,2025-02-05,Shipped,16758,32
ORD-43821,CUST-10938,PROD-11553,2025-07-23,Returned,2805,21
ORD-43822,CUST-10335,PROD-11343,2025-04-08,Returned,12961,13
ORD-43823,CUST-10404,PROD-11531,2025-07-18,Returned,6548,43
ORD-43824,CUST-10556,PROD-11342,2024-12-08,Returned,10580,20
ORD-43825,CUST-10610,PROD-11485,2024-11-07,In Progress,19234,12
ORD-43826,CUST-10804,PROD-11084,2024-10-04,Shipped,9018,38
ORD-43827,CUST-10377,PROD-11236,2025-04-16,Delivered,9644,3
ORD-43828,CUST-10082,PROD-11936,2025-07-14,Delivered,1623,40
ORD-43829,CUST-10794,PROD-11922,2024-12-02,Returned,5670,32
ORD-43830,CUST-10961,PROD-11722,2025-03-04,Returned,1725,15
ORD-43831,CUST-10026,PROD-11303,2025-06-28,Shipped,19869,39
ORD-43832,CUST-10841,PROD-11592,2024-12-03,In Progress,9490,9
ORD-43833,CUST-10168,PROD-11313,2025-05-02,Cancelled,17992,24
ORD-43834,CUST-10350,PROD-11232,2025-07-12,Shipped,17550,41
ORD-43835,CUST-10770,PROD-11768,2025-05-18,Delivered,1634,21
ORD-43836,CUST-10767,PROD-11576,2024-12-17,Shipped,5191,9
ORD-43837,CUST-10016,PROD-11460,2025-03-24,Returned,22809,43
ORD-43838,CUST-10662,PROD-11565,2025-08-06,Cancelled,21403,38
ORD-43839,CUST-10610,PROD-11947,2025-05-30,Returned,23742,42
ORD-43840,CUST-10435,PROD-11546,2024-11-22,Shipped,2717,41
ORD-43841,CUST-10802,PROD-11522,2025-07-30,Shipped,8084,8
ORD-43842,CUST-10426,PROD-11292,2025-08-15,Returned,10943,5
ORD-43843,CUST-10561,PROD-11623,2024-11-12,Shipped,19127,1
ORD-43844,CUST-10695,PROD-11045,2025-04-01,Shipped,21284,39
ORD-43845,CUST-10687,PROD-11980,2025-04-27,Returned,19555,46
ORD-43846,CUST-10604,PROD-11173,2025-06-10,In Progress,6019,26
ORD-43847,CUST-10883,PROD-11021,2024-11-26,Delivered,19622,8
ORD-43848,CUST-11000,PROD-11944,2025-04-19,Returned,20866,5
ORD-43849,CUST-10273,PROD-11058,2025-03-24,Delivered,3767,4
ORD-43850,CUST-10927,PROD-11175,2025-02-24,In Progress,14759,10
ORD-43851,CUST-10644,PROD-11235,2025-02-26,Returned,4390,14
ORD-43852,CUST-10997,PROD-11454,2025-07-27,In Progress,16687,34
ORD-43853,CUST-10493,PROD-11301,2025-03-12,Shipped,8464,11
ORD-43854,CUST-10723,PROD-11164,2024-12-25,Shipped,10792,29
ORD-43855,CUST-10613,PROD-11151,2024-11-28,Cancelled,24056,10
ORD-43856,CUST-10685,PROD-11668,2025-04-10,In Progress,24166,29
ORD-43857,CUST-10028,PROD-11852,2024-09-15,Shipped,6806,31
ORD-43858,CUST-10501,PROD-11125,2025-03-30,Shipped,5574,23
ORD-43859,CUST-10478,PROD-11412,2024-10-08,In Progress,3910,26
ORD-43860,CUST-10906,PROD-11790,2025-06-19,Returned,11509,29
ORD-43861,CUST-10873,PROD-11626,2024-10-12,Returned,18612,39
ORD-43862,CUST-10658,PROD-11876,2025-09-01,Shipped,20213,20
ORD-43863,CUST-10736,PROD-11092,2025-06-21,Delivered,2733,28
ORD-43864,CUST-10118,PROD-11539,2024-10-15,Shipped,23105,16
ORD-43865,CUST-10093,PROD-11972,2025-02-22,In Progress,16448,26
ORD-43866,CUST-10241,PROD-11128,2025-08-13,In Progress,10994,48
ORD-43867,CUST-10712,PROD-11445,2025-01-20,Returned,24120,4
ORD-43868,CUST-10735,PROD-11392,2025-08-24,Delivered,11523,4
ORD-43869,CUST-10146,PROD-11702,2024-11-29,Cancelled,24531,23
ORD-43870,CUST-10225,PROD-11108,2024-10-15,In Progress,15272,29
ORD-43871,CUST-10999,PROD-11017,2025-01-21,Returned,15642,30
ORD-43872,CUST-10014,PROD-11982,2024-10-01,Shipped,16768,31
ORD-43873,CUST-10907,PROD-11501,2024-09-28,Delivered,4900,32
ORD-43874,CUST-10341,PROD-11111,2025-07-04,Cancelled,14396,17
ORD-43875,CUST-10529,PROD-11111,2025-01-29,Shipped,11885,31
ORD-43876,CUST-10218,PROD-11238,2025-06-19,Delivered,7249,19
ORD-43877,CUST-10705,PROD-11899,2025-05-10,Returned,20769,37
ORD-43878,CUST-10749,PROD-11655,2025-08-09,In Progress,8356,19
ORD-43879,CUST-10981,PROD-11628,2025-07-16,Delivered,1453,6
ORD-43880,CUST-10902,PROD-11303,2024-12-04,Shipped,12099,22
ORD-43881,CUST-10897,PROD-11251,2024-12-18,Cancelled,18999,42
ORD-43882,CUST-10434,PROD-11672,2025-03-09,In Progress,6596,27
ORD-43883,CUST-10126,PROD-11525,2025-07-03,Cancelled,6976,6
ORD-43884,CUST-10855,PROD-11452,2025-05-04,Shipped,6160,13
ORD-43885,CUST-10685,PROD-11106,2025-07-31,Returned,23898,45
ORD-43886,CUST-10709,PROD-11765,2025-01-08,Returned,14366,21
ORD-43887,CUST-10612,PROD-11918,2024-09-28,Cancelled,17792,48
ORD-43888,CUST-10199,PROD-11995,2024-10-22,In Progress,24510,5
ORD-43889,CUST-10586,PROD-11331,2025-07-29,Shipped,12658,41
ORD-43890,CUST-10970,PROD-11366,2025-04-01,Delivered,17231,5
ORD-43891,CUST-10694,PROD-11936,2025-01-02,Returned,7028,4
ORD-43892,CUST-10410,PROD-11202,2025-01-01,Delivered,4957,17
ORD-43893,CUST-10875,PROD-11815,2024-12-22,Cancelled,3871,46
ORD-43894,CUST-10198,PROD-11912,2024-10-15,Shipped,23332,3
ORD-43895,CUST-10711,PROD-11109,2024-10-04,Returned,1769,2
ORD-43896,CUST-10928,PROD-11231,2024-09-12,Cancelled,8316,30
ORD-43897,CUST-10391,PROD-11809,2025-08-04,Cancelled,19150,45
ORD-43898,CUST-10250,PROD-11999,2025-01-12,In Progress,12181,8
ORD-43899,CUST-10956,PROD-11049,2025-07-01,Shipped,15963,20
ORD-43900,CUST-10510,PROD-11350,2025-08-10,Cancelled,6919,48
ORD-43901,CUST-10333,PROD-11440,2025-04-24,In Progress,20461,26
ORD-43902,CUST-10605,PROD-11976,2025-03-03,In Progress,19078,34
ORD-43903,CUST-10286,PROD-11494,2025-06-29,Shipped,18450,48
ORD-43904,CUST-10743,PROD-11319,2025-05-11,Returned,12076,7
ORD-43905,CUST-10779,PROD-11553,2025-02-24,Returned,22669,34
ORD-43906,CUST-10059,PROD-11941,2024-10-01,Cancelled,23953,37
ORD-43907,CUST-10545,PROD-11211,2024-12-26,Returned,5545,48
ORD-43908,CUST-10502,PROD-11611,2024-11-24,Cancelled,24922,32
ORD-43909,CUST-10311,PROD-11535,2024-11-23,Shipped,14858,24
ORD-43910,CUST-10553,PROD-11712,2024-10-15,Cancelled,11917,35
ORD-43911,CUST-10416,PROD-11472,2025-01-15,In Progress,3055,18
ORD-43912,CUST-10731,PROD-11482,2025-05-02,Returned,17644,16
ORD-43913,CUST-10421,PROD-11789,2025-05-02,Returned,13387,17
ORD-43914,CUST-10013,PROD-11156,2025-08-27,Cancelled,14088,14
ORD-43915,CUST-10392,PROD-11441,2024-12-18,Cancelled,18468,48
ORD-43916,CUST-10717,PROD-11483,2025-08-28,Cancelled,12037,31
ORD-43917,CUST-10666,PROD-11453,2024-09-28,Returned,24504,25
ORD-43918,CUST-10643,PROD-11829,2024-09-06,Returned,3912,12
ORD-43919,CUST-10744,PROD-11623,2024-11-07,Returned,22117,42
ORD-43920,CUST-10433,PROD-11861,2025-01-16,Shipped,13952,3
ORD-43921,CUST-10321,PROD-11891,2024-12-09,In Progress,1977,14
ORD-43922,CUST-10317,PROD-11632,2025-06-20,Returned,3904,20
ORD-43923,CUST-10812,PROD-11061,2025-04-06,Cancelled,15113,35
ORD-43924,CUST-10525,PROD-11528,2024-11-23,Returned,15859,39
ORD-43925,CUST-10356,PROD-11067,2024-09-15,Shipped,17460,42
ORD-43926,CUST-10789,PROD-11323,2024-12-10,Delivered,16814,7
ORD-43927,CUST-10495,PROD-11031,2025-08-28,Cancelled,12217,17
ORD-43928,CUST-10170,PROD-11038,2025-06-24,Returned,24894,17
ORD-43929,CUST-10460,PROD-11172,2025-08-25,Returned,14817,44
ORD-43930,CUST-10012,PROD-11514,2025-03-22,Cancelled,2201,27
ORD-43931,CUST-10815,PROD-11542,2025-04-17,In Progress,11191,14
ORD-43932,CUST-10703,PROD-11306,2025-08-03,Cancelled,19430,48
ORD-43933,CUST-10592,PROD-11338,2025-02-07,In Progress,15079,7
ORD-43934,CUST-10746,PROD-11724,2024-09-27,In Progress,23125,41
ORD-43935,CUST-10515,PROD-11848,2025-01-03,Delivered,13480,14
ORD-43936,CUST-10753,PROD-11307,2024-11-23,Returned,3983,14
ORD-43937,CUST-10770,PROD-11918,2025-06-12,In Progress,2782,2
ORD-43938,CUST-10383,PROD-11656,2025-03-06,Shipped,12735,26
ORD-43939,CUST-10107,PROD-11180,2024-11-24,Delivered,19463,26
ORD-43940,CUST-10886,PROD-11148,2025-01-25,Shipped,1272,36
ORD-43941,CUST-10320,PROD-11614,2024-10-18,Cancelled,17990,18
ORD-43942,CUST-10848,PROD-11121,2025-03-07,Shipped,20354,14
ORD-43943,CUST-10831,PROD-11152,2024-11-24,In Progress,14878,20
ORD-43944,CUST-10583,PROD-11854,2024-10-24,Delivered,17145,15
ORD-43945,CUST-10377,PROD-11004,2025-06-08,In Progress,7223,29
ORD-43946,CUST-10358,PROD-11321,2024-11-10,Delivered,19657,45
ORD-43947,CUST-10496,PROD-11453,2024-09-25,Shipped,4829,16
ORD-43948,CUST-10242,PROD-11615,2024-09-03,Shipped,15532,3
ORD-43949,CUST-10372,PROD-11746,2024-11-10,In Progress,5237,41
ORD-43950,CUST-10783,PROD-11539,2025-05-08,Delivered,11107,33
ORD-43951,CUST-10812,PROD-11783,2025-03-14,Delivered,1439,15
ORD-43952,CUST-10135,PROD-11183,2025-06-09,In Progress,16962,38
ORD-43953,CUST-10911,PROD-11852,2025-03-16,Cancelled,18215,9
ORD-43954,CUST-10161,PROD-11272,2025-05-05,In Progress,19211,25
ORD-43955,CUST-10143,PROD-11830,2024-10-05,Cancelled,15524,46
ORD-43956,CUST-10368,PROD-11272,2025-01-31,In Progress,4231,40
ORD-43957,CUST-10386,PROD-11098,2025-02-02,Returned,22591,12
ORD-43958,CUST-10109,PROD-11443,2024-12-08,In Progress,14690,26
ORD-43959,CUST-10111,PROD-11407,2024-11-23,Cancelled,10371,3
ORD-43960,CUST-10338,PROD-11009,2025-02-20,In Progress,19446,10
ORD-43961,CUST-10395,PROD-11404,2024-12-28,In Progress,5913,22
ORD-43962,CUST-10494,PROD-11063,2024-11-10,Shipped,13899,12
ORD-43963,CUST-10584,PROD-11621,2025-02-27,Delivered,20562,46
ORD-43964,CUST-10434,PROD-11153,2025-04-25,Delivered,17774,13
ORD-43965,CUST-10957,PROD-11910,2025-05-12,Shipped,8921,12
ORD-43966,CUST-10199,PROD-11575,2024-09-07,Delivered,18256,42
ORD-43967,CUST-10452,PROD-11158,2025-08-19,Delivered,7216,35
ORD-43968,CUST-10482,PROD-11888,2025-07-20,Returned,9123,12
ORD-43969,CUST-10245,PROD-11073,2025-06-08,Returned,24851,22
ORD-43970,CUST-10605,PROD-11557,2025-05-14,In Progress,17668,50
ORD-43971,CUST-10773,PROD-11156,2024-09-11,In Progress,5597,48
ORD-43972,CUST-10614,PROD-11779,2025-05-20,Cancelled,18712,7
ORD-43973,CUST-10732,PROD-11090,2025-08-09,In Progress,6777,30
ORD-43974,CUST-10334,PROD-11368,2025-05-21,Delivered,21510,4
ORD-43975,CUST-10963,PROD-11658,2025-03-27,Shipped,7770,27
ORD-43976,CUST-10930,PROD-11752,2025-04-10,Shipped,2404,33
ORD-43977,CUST-10347,PROD-11869,2025-04-07,Delivered,12447,36
ORD-43978,CUST-10029,PROD-11081,2024-09-06,Delivered,24027,24
ORD-43979,CUST-10527,PROD-11452,2025-06-13,Cancelled,8475,14
ORD-43980,CUST-10336,PROD-11440,2024-10-15,Delivered,2369,33
ORD-43981,CUST-10024,PROD-11325,2024-12-02,Delivered,5043,22
ORD-43982,CUST-10053,PROD-11400,2024-12-29,Cancelled,13462,12
ORD-43983,CUST-10407,PROD-11489,2024-12-09,Shipped,12410,38
ORD-43984,CUST-10238,PROD-11505,2025-02-13,Cancelled,16077,14
ORD-43985,CUST-10725,PROD-11959,2024-09-07,In Progress,24649,21
ORD-43986,CUST-10290,PROD-11511,2024-12-15,Returned,5022,32
ORD-43987,CUST-10873,PROD-11322,2025-01-18,In Progress,16739,3
ORD-43988,CUST-10638,PROD-11500,2025-02-15,Delivered,12552,40
ORD-43989,CUST-10754,PROD-11674,2025-01-06,Shipped,6568,50
ORD-43990,CUST-10057,PROD-11001,2025-01-07,Delivered,4460,50
ORD-43991,CUST-10072,PROD-11079,2024-09-07,Shipped,6044,5
ORD-43992,CUST-10987,PROD-11678,2024-12-14,Cancelled,7159,37
ORD-43993,CUST-10635,PROD-11391,2024-09-20,Shipped,8553,50
ORD-43994,CUST-10966,PROD-11416,2025-06-13,Returned,17567,39
ORD-43995,CUST-10405,PROD-11408,2025-05-15,Delivered,1136,14
ORD-43996,CUST-10238,PROD-11635,2025-08-17,In Progress,16221,8
ORD-43997,CUST-10587,PROD-11671,2025-06-21,Shipped,19705,39
ORD-43998,CUST-10043,PROD-11149,2025-04-04,Returned,20545,30
ORD-43999,CUST-10740,PROD-11991,2025-05-05,In Progress,21943,28
ORD-44000,CUST-10868,PROD-11667,2024-10-25,Shipped,12370,16
ORD-44001,CUST-10133,PROD-11889,2025-02-13,Returned,22969,14
ORD-44002,CUST-10867,PROD-11313,2025-05-12,Delivered,11563,23
ORD-44003,CUST-10984,PROD-11345,2025-04-16,In Progress,9093,29
ORD-44004,CUST-10203,PROD-11275,2025-01-12,Delivered,21115,22
ORD-44005,CUST-10152,PROD-11917,2024-12-09,Returned,11697,25
ORD-44006,CUST-10636,PROD-11971,2024-11-09,Returned,1902,38
ORD-44007,CUST-10160,PROD-11334,2025-06-07,Delivered,23888,36
ORD-44008,CUST-10925,PROD-11406,2025-03-27,Returned,2078,41
ORD-44009,CUST-10482,PROD-11188,2025-04-09,Returned,12698,19
ORD-44010,CUST-10655,PROD-11167,2025-04-23,Shipped,16636,17
ORD-44011,CUST-10352,PROD-11396,2024-11-29,Returned,16947,2
ORD-44012,CUST-10924,PROD-11261,2025-05-26,Shipped,14276,24
ORD-44013,CUST-10425,PROD-11460,2024-09-20,Delivered,6559,34
ORD-44014,CUST-10749,PROD-11067,2025-03-19,Cancelled,7313,41
ORD-44015,CUST-10687,PROD-11293,2024-09-20,Shipped,11906,40
ORD-44016,CUST-10087,PROD-11497,2025-08-04,Cancelled,17602,5
ORD-44017,CUST-10328,PROD-11530,2025-07-09,Returned,20641,33
ORD-44018,CUST-10994,PROD-11864,2024-10-22,Delivered,5278,43
ORD-44019,CUST-10180,PROD-11956,2025-01-15,Delivered,20883,43
ORD-44020,CUST-10227,PROD-11717,2024-12-06,In Progress,21800,30
ORD-44021,CUST-10320,PROD-11760,2025-05-09,Delivered,22856,45
ORD-44022,CUST-10767,PROD-11771,2024-09-12,Returned,5342,21
ORD-44023,CUST-10352,PROD-11846,2025-07-03,In Progress,14801,17
ORD-44024,CUST-10609,PROD-11444,2025-07-29,Shipped,23338,15
ORD-44025,CUST-10782,PROD-11716,2024-09-06,In Progress,10262,23
ORD-44026,CUST-10236,PROD-11058,2025-01-28,Delivered,3195,14
ORD-44027,CUST-10348,PROD-11346,2025-01-25,Shipped,20996,8
ORD-44028,CUST-10855,PROD-11028,2025-03-19,Delivered,12916,18
ORD-44029,CUST-10588,PROD-11772,2024-12-01,Shipped,17459,33
ORD-44030,CUST-10195,PROD-11357,2024-12-14,Cancelled,2080,24
ORD-44031,CUST-10071,PROD-11911,2025-02-20,In Progress,22483,1
ORD-44032,CUST-10220,PROD-11687,2024-11-07,Cancelled,2246,9
ORD-44033,CUST-10011,PROD-11381,2025-06-22,In Progress,16240,5
ORD-44034,CUST-10020,PROD-11040,2025-07-12,Cancelled,12769,43
ORD-44035,CUST-10518,PROD-11277,2025-01-28,Delivered,22689,8
ORD-44036,CUST-10469,PROD-11514,2024-11-13,In Progress,3294,22
ORD-44037,CUST-10438,PROD-11166,2025-08-05,Shipped,16216,43
ORD-44038,CUST-10766,PROD-11011,2024-10-09,Cancelled,10934,47
ORD-44039,CUST-10290,PROD-11407,2025-04-01,In Progress,10778,24
ORD-44040,CUST-10901,PROD-11320,2024-12-29,Shipped,13447,45
ORD-44041,CUST-10507,PROD-11982,2025-07-10,Cancelled,24256,13
ORD-44042,CUST-10839,PROD-11067,2025-02-24,Cancelled,12536,47
ORD-44043,CUST-10642,PROD-11885,2025-07-26,In Progress,19737,24
ORD-44044,CUST-10590,PROD-11990,2025-02-01,Cancelled,13389,33
ORD-44045,CUST-10434,PROD-11117,2024-09-01,Delivered,11706,33
ORD-44046,CUST-10372,PROD-11865,2024-09-24,Returned,13318,2
ORD-44047,CUST-10368,PROD-11728,2025-07-30,Cancelled,8481,18
ORD-44048,CUST-10816,PROD-11611,2024-11-07,Delivered,6000,44
ORD-44049,CUST-10657,PROD-11188,2024-12-26,Returned,19807,1
ORD-44050,CUST-10376,PROD-11262,2025-04-25,Shipped,13850,10
ORD-44051,CUST-10864,PROD-11217,2025-07-27,In Progress,2391,26
ORD-44052,CUST-10919,PROD-11506,2024-10-21,In Progress,1224,45
ORD-44053,CUST-10850,PROD-11219,2025-03-28,Shipped,3924,17
ORD-44054,CUST-10086,PROD-11684,2025-04-01,Cancelled,7213,46
ORD-44055,CUST-10116,PROD-11697,2025-07-18,Returned,8112,23
ORD-44056,CUST-10477,PROD-11851,2025-08-31,Delivered,14812,23
ORD-44057,CUST-10537,PROD-11684,2025-08-19,Delivered,10636,1
ORD-44058,CUST-10893,PROD-11783,2025-03-28,In Progress,22736,11
ORD-44059,CUST-10441,PROD-11333,2025-04-20,Cancelled,13756,17
ORD-44060,CUST-10289,PROD-11464,2025-07-18,Delivered,6718,30
ORD-44061,CUST-10528,PROD-11152,2025-01-15,Shipped,20848,24
ORD-44062,CUST-10387,PROD-11450,2024-10-21,Cancelled,17976,50
ORD-44063,CUST-10980,PROD-11975,2025-07-26,Delivered,14155,16
ORD-44064,CUST-10243,PROD-11586,2025-05-26,Returned,22609,24
ORD-44065,CUST-10640,PROD-11329,2024-10-18,Returned,10836,9
ORD-44066,CUST-10102,PROD-11084,2024-09-25,Shipped,1622,4
ORD-44067,CUST-10405,PROD-11950,2025-05-15,Cancelled,18203,40
ORD-44068,CUST-10421,PROD-11336,2025-07-06,Cancelled,1767,5
ORD-44069,CUST-10156,PROD-11608,2025-03-02,Delivered,10453,18
ORD-44070,CUST-10990,PROD-11909,2025-07-14,Cancelled,5945,30
ORD-44071,CUST-10525,PROD-11694,2025-02-13,Cancelled,23832,20
ORD-44072,CUST-10497,PROD-11245,2025-05-29,In Progress,14106,33
ORD-44073,CUST-10409,PROD-11060,2025-01-24,Cancelled,13330,4
ORD-44074,CUST-10178,PROD-11552,2025-01-01,In Progress,6977,49
ORD-44075,CUST-10001,PROD-11203,2025-06-16,Delivered,7584,13
ORD-44076,CUST-10552,PROD-11165,2025-06-04,Shipped,5090,3
ORD-44077,CUST-10519,PROD-11493,2025-07-04,Shipped,24635,16
ORD-44078,CUST-10146,PROD-11377,2025-01-13,Returned,7876,18
ORD-44079,CUST-10643,PROD-11026,2024-12-04,Delivered,2765,34
ORD-44080,CUST-10157,PROD-11069,2024-09-11,Cancelled,20382,46
ORD-44081,CUST-10788,PROD-11687,2025-05-16,Delivered,14554,1
ORD-44082,CUST-10190,PROD-11706,2025-06-07,Shipped,11196,25
ORD-44083,CUST-10272,PROD-11361,2025-05-27,Shipped,23531,42
ORD-44084,CUST-10337,PROD-11837,2025-02-10,In Progress,14092,15
