NPS_ID,Customer Feedback,Survey Score,Incident ID,Return_ID,Customer_ID,Survey Date,Channel,Region,Surveyor / Agent
NPS-90682,"Great support, quick resolution",4,SR-80556,RET-50429,CUST-10885,2025-04-30,Email,North America,Victoria Cisneros
NPS-90683,Would definitely recommend,6,SR-81813,RET-50497,CUST-10429,2025-03-11,In-store,North America,Dana Miller
NPS-90684,Product setup was confusing,7,SR-83411,RET-50624,CUST-10793,2025-07-11,Email,Middle East,Kayla Willis
NPS-90685,Would definitely recommend,4,SR-80851,RET-50892,CUST-10642,2025-06-28,Email,Latin America,Michael Chan
NPS-90686,Excellent delivery experience,8,SR-82621,RET-50709,CUST-10032,2025-07-05,Email,Asia-Pacific,Mark Miller
NPS-90687,Excellent delivery experience,6,SR-84103,RET-50268,CUST-10738,2025-07-04,Web App,Middle East,Suzanne Petersen
NPS-90688,Product setup was confusing,1,SR-80364,RET-50790,CUST-10265,2025-08-08,SMS,Europe,Elijah Gomez
NPS-90689,"Great support, quick resolution",9,SR-81900,RET-50143,CUST-10225,2025-08-22,In-store,Latin America,Kyle Kelly
NPS-90690,"Great support, quick resolution",7,SR-84466,RET-50037,CUST-10618,2025-04-07,Email,Asia-Pacific,Maria Myers
NPS-90691,Average service,1,SR-82225,RET-50847,CUST-10563,2025-05-05,SMS,Latin America,Jason Norton
NPS-90692,Excellent delivery experience,1,SR-82170,RET-50324,CUST-10571,2025-04-04,SMS,Latin America,Jason Arnold
NPS-90693,Excellent delivery experience,1,SR-80360,RET-50651,CUST-10634,2025-01-08,Phone,Europe,Erin Cook
NPS-90694,Would definitely recommend,1,SR-84491,RET-50340,CUST-10466,2025-05-07,Phone,Europe,Tammy English
NPS-90695,Excellent delivery experience,8,SR-81025,RET-50421,CUST-11000,2025-01-06,Web App,Middle East,Jennifer Martin
NPS-90696,Would definitely recommend,3,SR-83558,RET-50036,CUST-10399,2025-08-09,SMS,Middle East,Jill Garcia
NPS-90697,"Great support, quick resolution",7,SR-84082,RET-50308,CUST-10872,2025-03-30,SMS,Europe,Seth Nelson
NPS-90698,Product setup was confusing,10,SR-83402,RET-50605,CUST-10761,2025-05-20,Web App,Middle East,Justin Brown
NPS-90699,Would definitely recommend,0,SR-83558,RET-50151,CUST-10741,2025-08-14,Email,Middle East,Robert Haynes
NPS-90700,Would definitely recommend,0,SR-84997,RET-50890,CUST-10859,2025-01-19,Web App,Latin America,Andrew Holmes
NPS-90701,Would definitely recommend,5,SR-81220,RET-50991,CUST-10917,2025-05-30,Phone,North America,Carly Miller
NPS-90702,Product setup was confusing,9,SR-80402,RET-50872,CUST-10640,2025-04-14,Email,Asia-Pacific,Randy Nash
NPS-90703,Excellent delivery experience,4,SR-81704,RET-50610,CUST-10287,2025-05-28,SMS,Middle East,Clifford Pugh
NPS-90704,Would definitely recommend,5,SR-82449,RET-50719,CUST-10656,2025-08-04,Phone,Latin America,Steven Mcbride
NPS-90705,Product setup was confusing,2,SR-81508,RET-50226,CUST-10381,2025-03-11,Email,Latin America,Sean Sexton
NPS-90706,Would definitely recommend,0,SR-84793,RET-50467,CUST-10132,2025-03-06,Phone,Latin America,Andrea Fernandez
NPS-90707,Excellent delivery experience,1,SR-82577,RET-50404,CUST-10765,2025-01-13,Phone,Europe,Samantha Harrington
NPS-90708,"Great support, quick resolution",8,SR-82183,RET-50959,CUST-10161,2025-06-06,Web App,Asia-Pacific,Tony Ruiz
NPS-90709,"Great support, quick resolution",3,SR-82008,RET-50571,CUST-10592,2025-02-01,Email,Europe,Victoria Chen
NPS-90710,Average service,1,SR-84384,RET-50975,CUST-10851,2025-06-20,Web App,Middle East,Nathaniel Jones
NPS-90711,Average service,5,SR-80855,RET-50899,CUST-10038,2025-04-18,In-store,North America,Daniel Ellis
NPS-90712,"Great support, quick resolution",3,SR-82695,RET-50421,CUST-10846,2025-04-25,In-store,Latin America,Barry Jackson
NPS-90713,"Great support, quick resolution",6,SR-80441,RET-50045,CUST-10234,2025-06-24,Web App,Asia-Pacific,Jonathan Richardson
NPS-90714,Product setup was confusing,0,SR-84753,RET-50012,CUST-10933,2025-02-17,SMS,Europe,Anthony Bailey
NPS-90715,Excellent delivery experience,8,SR-83757,RET-50791,CUST-10335,2025-03-11,Web App,Europe,Alison Williamson
NPS-90716,"Great support, quick resolution",4,SR-84993,RET-50683,CUST-10038,2025-07-14,In-store,North America,Adam Porter
NPS-90717,Average service,10,SR-81672,RET-50749,CUST-10399,2025-02-01,SMS,Middle East,Adam Stokes
NPS-90718,Average service,1,SR-84855,RET-50707,CUST-10091,2025-01-15,In-store,North America,Pamela Moore
NPS-90719,Average service,4,SR-82932,RET-50972,CUST-10146,2025-06-20,In-store,Latin America,James Long
NPS-90720,"Great support, quick resolution",5,SR-84159,RET-50965,CUST-10114,2025-06-06,Phone,Middle East,Sonya Brown
NPS-90721,Excellent delivery experience,9,SR-82069,RET-50096,CUST-10744,2025-03-21,SMS,Asia-Pacific,Eric Johnson
NPS-90722,Average service,10,SR-84034,RET-50235,CUST-10478,2025-02-20,Email,North America,Karen Miller
NPS-90723,Product setup was confusing,0,SR-83945,RET-50287,CUST-10308,2025-02-17,SMS,Middle East,Betty Miles
NPS-90724,"Great support, quick resolution",8,SR-84019,RET-50589,CUST-10181,2025-03-18,Phone,Latin America,John Weber
NPS-90725,Average service,2,SR-81865,RET-50067,CUST-10006,2025-01-13,Web App,Middle East,Jennifer Garcia
NPS-90726,Product setup was confusing,0,SR-82618,RET-50994,CUST-10204,2025-01-22,In-store,Europe,Kristen Krueger
NPS-90727,Product setup was confusing,10,SR-84409,RET-50068,CUST-10051,2025-02-16,Phone,Latin America,Aaron Leach
NPS-90728,"Great support, quick resolution",2,SR-83604,RET-50329,CUST-10635,2025-03-10,SMS,Middle East,Joseph Jones
NPS-90729,Would definitely recommend,3,SR-82114,RET-50894,CUST-10663,2025-03-09,Web App,Middle East,Jennifer Martinez
NPS-90730,Average service,6,SR-83061,RET-50394,CUST-10131,2025-06-17,SMS,Middle East,Nicole Baldwin
NPS-90731,Excellent delivery experience,6,SR-81531,RET-50995,CUST-10344,2025-02-24,Web App,Europe,John Little
NPS-90732,"Great support, quick resolution",5,SR-84029,RET-50689,CUST-10515,2025-01-21,Web App,Middle East,Carl Lowe
NPS-90733,Product setup was confusing,5,SR-83657,RET-50348,CUST-10391,2025-03-19,In-store,Europe,Donna Cabrera
NPS-90734,Average service,6,SR-83243,RET-50282,CUST-10773,2025-08-05,Phone,North America,Matthew Medina
NPS-90735,Average service,8,SR-80285,RET-50714,CUST-10874,2025-05-17,In-store,Middle East,Jeremiah Luna
NPS-90736,"Great support, quick resolution",10,SR-81269,RET-50081,CUST-10291,2025-03-16,In-store,Europe,Mrs. Michelle Gentry
NPS-90737,"Great support, quick resolution",1,SR-84526,RET-50948,CUST-10856,2025-03-09,SMS,Middle East,Melanie Thomas
NPS-90738,"Great support, quick resolution",2,SR-84768,RET-50111,CUST-10307,2025-07-27,In-store,North America,Mercedes Richardson
NPS-90739,Would definitely recommend,2,SR-84170,RET-50999,CUST-10532,2025-04-23,In-store,Latin America,Brian Johnson
NPS-90740,Would definitely recommend,5,SR-82526,RET-50413,CUST-10553,2025-01-12,Email,Asia-Pacific,Mark Skinner
NPS-90741,"Great support, quick resolution",2,SR-83982,RET-50599,CUST-10451,2025-03-13,Email,Europe,Kurt Sanchez
NPS-90742,Average service,6,SR-80834,RET-50962,CUST-10120,2025-05-10,Phone,Latin America,Chris Nguyen
NPS-90743,Product setup was confusing,0,SR-83318,RET-50945,CUST-10454,2025-05-01,Web App,North America,Jennifer Ingram
NPS-90744,"Great support, quick resolution",10,SR-82196,RET-50606,CUST-10642,2025-01-26,Web App,Europe,Larry Ford
NPS-90745,Average service,5,SR-81382,RET-50944,CUST-10672,2025-06-16,Phone,North America,Larry Bartlett
NPS-90746,"Great support, quick resolution",10,SR-81785,RET-50721,CUST-10180,2025-01-27,Web App,Europe,Austin Jones
NPS-90747,Average service,4,SR-82893,RET-50845,CUST-10197,2025-05-31,Web App,North America,Jacob Odonnell
NPS-90748,Product setup was confusing,7,SR-81991,RET-50525,CUST-10608,2025-02-23,In-store,Asia-Pacific,Ian Hall
NPS-90749,Would definitely recommend,2,SR-84585,RET-50225,CUST-10390,2025-04-17,Web App,Europe,Mrs. Kelly Chavez
NPS-90750,Average service,10,SR-82697,RET-50841,CUST-10527,2025-02-25,SMS,Asia-Pacific,Ms. Susan Dominguez
NPS-90751,Average service,2,SR-80905,RET-50113,CUST-10572,2025-05-28,In-store,Asia-Pacific,Jennifer Dyer
NPS-90752,Average service,7,SR-84813,RET-50361,CUST-10207,2025-04-11,Web App,Middle East,Bernard Soto
NPS-90753,Average service,0,SR-82337,RET-50458,CUST-10958,2025-02-21,Web App,Asia-Pacific,Jeff Young
NPS-90754,"Great support, quick resolution",7,SR-80799,RET-50629,CUST-10168,2025-05-22,SMS,Latin America,Sean Gomez
NPS-90755,Product setup was confusing,4,SR-82072,RET-50086,CUST-10866,2025-03-31,In-store,Latin America,Aaron Silva
NPS-90756,Would definitely recommend,9,SR-83840,RET-50233,CUST-10494,2025-08-30,Phone,Middle East,Matthew Martin
NPS-90757,"Great support, quick resolution",7,SR-80966,RET-50901,CUST-10138,2025-06-14,SMS,Asia-Pacific,Larry Wiggins
NPS-90758,Excellent delivery experience,9,SR-81381,RET-50809,CUST-10865,2025-05-31,Web App,North America,Rebecca Rowe
NPS-90759,Product setup was confusing,10,SR-80014,RET-50579,CUST-10295,2025-05-28,Email,Middle East,Larry Reyes PhD
NPS-90760,Average service,1,SR-83175,RET-50707,CUST-10379,2025-08-26,Email,Middle East,Ricky Rogers
NPS-90761,"Great support, quick resolution",4,SR-81686,RET-50741,CUST-10955,2025-03-26,In-store,Asia-Pacific,Donna Lynch
NPS-90762,"Great support, quick resolution",0,SR-84155,RET-50569,CUST-10746,2025-01-22,Phone,North America,Sean Turner
NPS-90763,"Great support, quick resolution",8,SR-84332,RET-50888,CUST-10903,2025-08-02,SMS,Europe,Tonya Mckinney
NPS-90764,Excellent delivery experience,8,SR-80860,RET-50490,CUST-10300,2025-08-29,In-store,Asia-Pacific,Lisa Miller
NPS-90765,Average service,2,SR-83107,RET-50777,CUST-10665,2025-03-22,Phone,Latin America,Megan Chambers
NPS-90766,Excellent delivery experience,4,SR-83152,RET-50527,CUST-10965,2025-03-11,Phone,Europe,Valerie Pennington
NPS-90767,Excellent delivery experience,4,SR-84017,RET-50570,CUST-10363,2025-05-27,Web App,Middle East,Aaron Martinez
NPS-90768,Excellent delivery experience,0,SR-84102,RET-50926,CUST-10925,2025-05-20,SMS,Asia-Pacific,Alyssa Washington
NPS-90769,Average service,3,SR-81960,RET-50155,CUST-10927,2025-08-27,In-store,Middle East,Tracy Johnson
NPS-90770,Average service,10,SR-80853,RET-50415,CUST-10753,2025-05-21,SMS,Latin America,Joseph Johnson
NPS-90771,Excellent delivery experience,7,SR-82295,RET-50581,CUST-10742,2025-01-21,SMS,Asia-Pacific,Donald Gomez
NPS-90772,"Great support, quick resolution",8,SR-80398,RET-50597,CUST-10373,2025-04-15,Phone,Middle East,Kelly Casey
NPS-90773,"Great support, quick resolution",8,SR-82722,RET-50399,CUST-10354,2025-01-03,Web App,Latin America,Diana Duncan
NPS-90774,Product setup was confusing,9,SR-84230,RET-50596,CUST-10868,2025-02-05,Phone,Middle East,Monica Bonilla
NPS-90775,"Great support, quick resolution",8,SR-84642,RET-50200,CUST-10538,2025-02-28,Web App,Middle East,Teresa Fernandez
NPS-90776,Product setup was confusing,7,SR-82797,RET-50986,CUST-10586,2025-06-05,In-store,Latin America,Miranda Foley
NPS-90777,Average service,5,SR-80995,RET-50226,CUST-10765,2025-07-23,In-store,Middle East,Stephanie Oconnell
NPS-90778,Excellent delivery experience,8,SR-83939,RET-50291,CUST-10773,2025-04-07,Web App,Middle East,Robert Chapman
NPS-90779,Average service,6,SR-84834,RET-50714,CUST-10697,2025-02-03,Phone,Europe,Edward Clark
NPS-90780,Excellent delivery experience,5,SR-84196,RET-50489,CUST-10555,2025-07-12,Email,Europe,David Kirby
NPS-90781,Would definitely recommend,7,SR-82619,RET-50886,CUST-10933,2025-03-30,Email,North America,Jamie Wolf
NPS-90782,Excellent delivery experience,6,SR-82048,RET-50342,CUST-10644,2025-03-08,Web App,Europe,Andrew Freeman
NPS-90783,Product setup was confusing,8,SR-80450,RET-50271,CUST-10784,2025-02-14,Phone,North America,Shannon Martin
NPS-90784,Product setup was confusing,1,SR-82836,RET-50514,CUST-10646,2025-01-24,SMS,Asia-Pacific,Zachary Silva
NPS-90785,Average service,0,SR-82666,RET-50084,CUST-10818,2025-07-27,Phone,Middle East,Heather Cooper
NPS-90786,Excellent delivery experience,7,SR-80878,RET-50012,CUST-10617,2025-07-09,Phone,Europe,Cristina Simmons
NPS-90787,Would definitely recommend,7,SR-83186,RET-50212,CUST-10331,2025-05-14,SMS,Latin America,Richard Anderson MD
NPS-90788,Average service,0,SR-80555,RET-50906,CUST-10682,2025-07-20,SMS,Middle East,Virginia Elliott
NPS-90789,Product setup was confusing,5,SR-84585,RET-50506,CUST-10497,2025-08-26,Web App,Latin America,Bobby Smith
NPS-90790,Excellent delivery experience,4,SR-81289,RET-50585,CUST-10517,2025-04-26,Phone,North America,Sara Ruiz
NPS-90791,Excellent delivery experience,2,SR-84801,RET-50422,CUST-10561,2025-02-03,Web App,Asia-Pacific,Michael Webb
NPS-90792,"Great support, quick resolution",9,SR-82720,RET-50752,CUST-10391,2025-02-17,Email,North America,Melissa Moyer DVM
NPS-90793,Average service,2,SR-84554,RET-50806,CUST-10731,2025-06-14,Email,Middle East,Michael Harris
NPS-90794,"Great support, quick resolution",8,SR-81132,RET-50601,CUST-10981,2025-07-15,SMS,North America,Diane Lozano DVM
NPS-90795,Average service,6,SR-83158,RET-50971,CUST-10203,2025-04-17,Email,Middle East,Dr. Kelly Nunez
NPS-90796,Excellent delivery experience,5,SR-82990,RET-50636,CUST-10878,2025-08-23,In-store,Europe,David Cain
NPS-90797,Excellent delivery experience,6,SR-81803,RET-50182,CUST-10265,2025-01-18,Email,Europe,Robert Navarro
NPS-90798,Would definitely recommend,8,SR-80548,RET-50200,CUST-10308,2025-01-18,Phone,Europe,Thomas Jones
NPS-90799,"Great support, quick resolution",1,SR-84493,RET-50755,CUST-10396,2025-03-28,Phone,Latin America,Jacob Russell
NPS-90800,Product setup was confusing,7,SR-81590,RET-50574,CUST-10813,2025-06-01,Email,Latin America,Darryl Myers
NPS-90801,Product setup was confusing,1,SR-81127,RET-50350,CUST-10705,2025-01-11,SMS,Europe,Daniel Sanchez
NPS-90802,"Great support, quick resolution",8,SR-80815,RET-50693,CUST-10208,2025-07-22,SMS,Latin America,Alison Luna
NPS-90803,Excellent delivery experience,8,SR-80706,RET-50748,CUST-10196,2025-03-19,In-store,Asia-Pacific,Jane Watson
NPS-90804,Would definitely recommend,3,SR-81193,RET-50441,CUST-10626,2025-05-16,SMS,Middle East,Robert Parsons
NPS-90805,Average service,0,SR-80479,RET-50234,CUST-10769,2025-07-04,In-store,Asia-Pacific,Alex Bailey
NPS-90806,Product setup was confusing,9,SR-84215,RET-50050,CUST-10389,2025-06-23,Email,Asia-Pacific,Peter Olson
NPS-90807,Average service,0,SR-83257,RET-50190,CUST-10268,2025-01-02,Email,Europe,Tracey Anthony
NPS-90808,Product setup was confusing,10,SR-84929,RET-50211,CUST-10708,2025-07-18,Web App,Latin America,Jason Cunningham
NPS-90809,Would definitely recommend,2,SR-82621,RET-50744,CUST-10955,2025-01-06,Email,Latin America,Michael Alexander
NPS-90810,Would definitely recommend,2,SR-81205,RET-50447,CUST-10592,2025-02-08,Email,Middle East,Brenda Fisher
NPS-90811,Average service,0,SR-81229,RET-50952,CUST-10711,2025-08-26,Web App,Asia-Pacific,Ashley Cooley
NPS-90812,Would definitely recommend,5,SR-80530,RET-50454,CUST-10680,2025-04-12,SMS,Latin America,Carmen Benson
NPS-90813,Product setup was confusing,1,SR-81176,RET-50713,CUST-10130,2025-06-13,In-store,Latin America,Samuel Miles
NPS-90814,Product setup was confusing,9,SR-81595,RET-50564,CUST-10145,2025-04-23,SMS,Europe,Terry Leach
NPS-90815,"Great support, quick resolution",4,SR-84946,RET-50051,CUST-10161,2025-02-23,Phone,Latin America,Bruce Andrews
NPS-90816,Product setup was confusing,10,SR-80210,RET-50014,CUST-10259,2025-03-16,In-store,Latin America,Nathan Chaney
NPS-90817,Would definitely recommend,2,SR-84829,RET-50210,CUST-10506,2025-04-17,Phone,Europe,Frank Lopez
NPS-90818,Excellent delivery experience,3,SR-81905,RET-50897,CUST-10122,2025-03-29,Web App,Europe,Christopher Curry
NPS-90819,Would definitely recommend,8,SR-84629,RET-50056,CUST-10642,2025-04-17,SMS,North America,Carolyn Conner
NPS-90820,Excellent delivery experience,6,SR-82079,RET-50972,CUST-10094,2025-08-12,Web App,Europe,Michael Mills
NPS-90821,Excellent delivery experience,8,SR-84676,RET-50554,CUST-10270,2025-01-01,SMS,Asia-Pacific,Adam Faulkner
NPS-90822,Average service,1,SR-83546,RET-50746,CUST-10639,2025-01-04,Email,Middle East,Shawna Davidson
NPS-90823,Would definitely recommend,5,SR-83360,RET-50923,CUST-10579,2025-01-26,Web App,Middle East,Michael Miller
NPS-90824,Product setup was confusing,6,SR-83185,RET-50381,CUST-10441,2025-05-01,Web App,Asia-Pacific,Alyssa Hancock
NPS-90825,"Great support, quick resolution",6,SR-82968,RET-50826,CUST-10007,2025-05-12,Email,Asia-Pacific,Kenneth Zuniga
NPS-90826,Excellent delivery experience,4,SR-80894,RET-50412,CUST-10848,2025-06-10,Web App,Asia-Pacific,Heather Miller
NPS-90827,Excellent delivery experience,2,SR-84688,RET-50106,CUST-10829,2025-06-03,Web App,North America,Daniel Cobb
NPS-90828,Average service,7,SR-80391,RET-50140,CUST-10277,2025-05-14,Email,North America,Mrs. Melissa Diaz
NPS-90829,"Great support, quick resolution",3,SR-80549,RET-50185,CUST-10007,2025-01-05,In-store,Asia-Pacific,Caitlin Thompson
NPS-90830,"Great support, quick resolution",3,SR-81677,RET-50064,CUST-10565,2025-08-25,In-store,Middle East,Steven Vasquez
NPS-90831,Excellent delivery experience,0,SR-84894,RET-50206,CUST-10179,2025-04-03,SMS,Middle East,Veronica Andrews
NPS-90832,Excellent delivery experience,9,SR-84115,RET-50480,CUST-10574,2025-06-02,Web App,Europe,Nancy Kennedy
NPS-90833,Would definitely recommend,6,SR-83592,RET-50261,CUST-10092,2025-01-20,Web App,Asia-Pacific,Robert Wright
NPS-90834,Average service,2,SR-81764,RET-50340,CUST-10226,2025-08-26,In-store,Latin America,Katrina Medina
NPS-90835,Product setup was confusing,2,SR-82649,RET-50803,CUST-10114,2025-04-29,Email,Europe,Robert Cruz
NPS-90836,Product setup was confusing,8,SR-83686,RET-50212,CUST-10917,2025-02-27,Web App,North America,Taylor Mcdonald
NPS-90837,Product setup was confusing,0,SR-81990,RET-50016,CUST-10196,2025-05-28,In-store,North America,Randall Davis
NPS-90838,Would definitely recommend,2,SR-80795,RET-50989,CUST-10092,2025-04-02,Email,Latin America,Justin Greene
NPS-90839,Average service,10,SR-80147,RET-50405,CUST-10668,2025-02-19,Web App,Latin America,Lisa Estrada
NPS-90840,Would definitely recommend,7,SR-84483,RET-50198,CUST-10542,2025-05-07,Email,Europe,Michael Williamson
NPS-90841,Excellent delivery experience,0,SR-83461,RET-50792,CUST-10790,2025-01-01,Email,Middle East,Michael Compton
NPS-90842,Would definitely recommend,6,SR-82331,RET-50581,CUST-10136,2025-04-14,Web App,Latin America,Crystal Wilkins
NPS-90843,Product setup was confusing,10,SR-84786,RET-50450,CUST-10397,2025-06-08,In-store,Europe,Matthew Cain
NPS-90844,Average service,7,SR-83481,RET-50212,CUST-10234,2025-06-22,Email,Latin America,Jesse Jimenez
NPS-90845,Average service,4,SR-83564,RET-50949,CUST-10181,2025-07-09,Web App,Latin America,Patrick Day
NPS-90846,Product setup was confusing,1,SR-84375,RET-50651,CUST-10115,2025-07-02,Phone,Europe,Rachel Chapman
NPS-90847,"Great support, quick resolution",10,SR-83493,RET-50607,CUST-10672,2025-06-21,SMS,North America,Brian Lewis
NPS-90848,Excellent delivery experience,3,SR-81251,RET-50280,CUST-10964,2025-02-01,SMS,Europe,Robert Gonzalez
NPS-90849,"Great support, quick resolution",6,SR-80179,RET-50672,CUST-10706,2025-07-10,Web App,Europe,Tyler Huerta
NPS-90850,Product setup was confusing,3,SR-83091,RET-50563,CUST-10933,2025-03-15,In-store,Middle East,Tracy Scott
NPS-90851,Excellent delivery experience,10,SR-83019,RET-50793,CUST-10364,2025-01-28,SMS,Middle East,Brian Martin
NPS-90852,"Great support, quick resolution",7,SR-80925,RET-50655,CUST-10666,2025-03-03,Web App,Europe,Gregory Moore
NPS-90853,Average service,5,SR-82430,RET-50575,CUST-10213,2025-01-17,SMS,Europe,Travis Haynes V
NPS-90854,"Great support, quick resolution",0,SR-83994,RET-50925,CUST-10233,2025-01-23,In-store,North America,Mary Chang
NPS-90855,Excellent delivery experience,9,SR-80055,RET-50397,CUST-10175,2025-01-14,Phone,Asia-Pacific,Steven Robinson
NPS-90856,Excellent delivery experience,9,SR-81595,RET-50317,CUST-10836,2025-06-15,In-store,Middle East,James Robertson
NPS-90857,"Great support, quick resolution",4,SR-84207,RET-50770,CUST-10320,2025-03-13,Email,North America,Bradley Morales
NPS-90858,Product setup was confusing,7,SR-81645,RET-50169,CUST-10501,2025-07-23,In-store,Middle East,Dustin Allen
NPS-90859,Would definitely recommend,9,SR-80653,RET-50455,CUST-10681,2025-03-10,Phone,Middle East,Lee Russo
NPS-90860,Product setup was confusing,3,SR-82584,RET-50458,CUST-10648,2025-02-23,In-store,Middle East,Meredith Sanchez
NPS-90861,Product setup was confusing,9,SR-80149,RET-50553,CUST-10615,2025-05-01,Email,Latin America,Dr. Joshua Hernandez MD
NPS-90862,Would definitely recommend,2,SR-84872,RET-50042,CUST-10186,2025-07-31,SMS,Europe,William Weiss
NPS-90863,Excellent delivery experience,6,SR-82739,RET-50121,CUST-10241,2025-04-17,Email,Middle East,Michele Butler
NPS-90864,"Great support, quick resolution",9,SR-82426,RET-50730,CUST-10886,2025-06-30,Email,Europe,Kristen Davis
NPS-90865,Product setup was confusing,6,SR-82578,RET-50707,CUST-10057,2025-04-02,Phone,Latin America,Ryan Stone
NPS-90866,Product setup was confusing,3,SR-82327,RET-50567,CUST-10115,2025-04-06,SMS,Asia-Pacific,Tyrone Mcdonald
NPS-90867,Excellent delivery experience,1,SR-81225,RET-50407,CUST-10864,2025-05-06,In-store,Latin America,Sheila Clark
NPS-90868,"Great support, quick resolution",3,SR-82105,RET-50424,CUST-10966,2025-05-25,Email,Middle East,Adrian Montgomery
NPS-90869,"Great support, quick resolution",8,SR-83466,RET-50236,CUST-10956,2025-08-17,Email,Europe,Christopher Ramos
NPS-90870,Average service,4,SR-80932,RET-50963,CUST-10534,2025-04-29,In-store,Europe,Daniel Stanley
NPS-90871,"Great support, quick resolution",3,SR-80151,RET-50336,CUST-10933,2025-01-13,Web App,Latin America,Claudia Kline
NPS-90872,Average service,5,SR-80239,RET-50541,CUST-10926,2025-04-15,Phone,North America,Kathryn Keith
NPS-90873,Average service,4,SR-80158,RET-50900,CUST-10771,2025-04-11,In-store,Asia-Pacific,Theresa Harris
NPS-90874,Product setup was confusing,9,SR-82549,RET-50398,CUST-10128,2025-03-29,Email,Latin America,Christopher Savage
NPS-90875,Average service,9,SR-84024,RET-50350,CUST-10214,2025-06-07,Web App,Middle East,Adriana Hudson
NPS-90876,"Great support, quick resolution",2,SR-80070,RET-50444,CUST-10198,2025-06-21,Web App,North America,Danny Sullivan
NPS-90877,Would definitely recommend,6,SR-81687,RET-50381,CUST-10207,2025-03-14,In-store,Asia-Pacific,Melanie Cooper
NPS-90878,Product setup was confusing,3,SR-81380,RET-50923,CUST-10483,2025-01-11,In-store,North America,Ashlee Rubio
NPS-90879,Would definitely recommend,1,SR-81048,RET-50798,CUST-10719,2025-03-01,Phone,Middle East,Dominique Burton
NPS-90880,Average service,10,SR-83621,RET-50940,CUST-10318,2025-07-28,SMS,Middle East,Sarah Oneill
NPS-90881,Would definitely recommend,1,SR-82778,RET-50060,CUST-10027,2025-08-02,Email,North America,Christopher Williams
NPS-90882,Average service,4,SR-80199,RET-50363,CUST-10405,2025-05-26,Web App,North America,Juan Becker
NPS-90883,Product setup was confusing,6,SR-81081,RET-50614,CUST-10223,2025-05-02,SMS,Middle East,Morgan Davenport
NPS-90884,Average service,5,SR-83249,RET-50101,CUST-10933,2025-04-13,Web App,Latin America,Jon Gray
NPS-90885,Average service,6,SR-80910,RET-50167,CUST-10214,2025-05-24,Phone,Latin America,Marc Martinez
NPS-90886,Average service,2,SR-83390,RET-50595,CUST-10886,2025-08-20,In-store,Middle East,Danielle Castro
NPS-90887,Would definitely recommend,6,SR-84518,RET-50028,CUST-10350,2025-04-06,SMS,Asia-Pacific,Peter Barrera
NPS-90888,Excellent delivery experience,3,SR-84373,RET-50139,CUST-10700,2025-06-06,Web App,Europe,Jenna Marsh
NPS-90889,Would definitely recommend,2,SR-84420,RET-50949,CUST-10045,2025-01-17,Phone,North America,Rebecca Ferguson
NPS-90890,Excellent delivery experience,10,SR-84810,RET-50783,CUST-10153,2025-02-25,SMS,Europe,Christopher Molina
NPS-90891,"Great support, quick resolution",0,SR-81285,RET-50046,CUST-10486,2025-03-31,Email,North America,Jacqueline Mendez
NPS-90892,Product setup was confusing,10,SR-80933,RET-50027,CUST-10184,2025-07-16,SMS,Europe,Xavier Duncan
NPS-90893,"Great support, quick resolution",9,SR-81526,RET-50175,CUST-10895,2025-06-03,Email,Asia-Pacific,Adrian Johnson
NPS-90894,Average service,9,SR-82801,RET-50096,CUST-10472,2025-06-21,SMS,Latin America,Nicholas Wallace
NPS-90895,Would definitely recommend,10,SR-83068,RET-50614,CUST-10555,2025-01-17,Phone,Latin America,Joseph Chavez
NPS-90896,Would definitely recommend,3,SR-83644,RET-50449,CUST-10301,2025-03-13,Phone,Middle East,Cheryl Elliott
NPS-90897,"Great support, quick resolution",3,SR-82128,RET-50802,CUST-10161,2025-04-21,Phone,Middle East,Kenneth Guzman
NPS-90898,Excellent delivery experience,3,SR-83960,RET-50622,CUST-10813,2025-06-12,In-store,Latin America,Brittany Williams
NPS-90899,Average service,8,SR-84768,RET-50672,CUST-10056,2025-01-22,Email,North America,Scott Clark
NPS-90900,"Great support, quick resolution",2,SR-81868,RET-50865,CUST-10673,2025-02-27,Phone,Latin America,Courtney Lee
NPS-90901,Excellent delivery experience,10,SR-83609,RET-50375,CUST-10653,2025-01-08,In-store,Latin America,Anita Carney
NPS-90902,Average service,3,SR-84948,RET-50115,CUST-10257,2025-06-07,Phone,Asia-Pacific,Linda Gardner
NPS-90903,"Great support, quick resolution",10,SR-82352,RET-50379,CUST-10696,2025-01-27,Web App,Middle East,Gloria Cox
NPS-90904,Average service,10,SR-80185,RET-50649,CUST-10741,2025-01-18,Email,Europe,Jared Rivera
NPS-90905,Average service,9,SR-84457,RET-50152,CUST-10308,2025-03-29,In-store,North America,Susan Peterson
NPS-90906,Would definitely recommend,2,SR-82740,RET-50810,CUST-10415,2025-08-16,In-store,Latin America,Sarah Allen
NPS-90907,"Great support, quick resolution",6,SR-81276,RET-50558,CUST-10144,2025-01-01,SMS,Asia-Pacific,Garrett Andrade
NPS-90908,Excellent delivery experience,10,SR-84379,RET-50032,CUST-10839,2025-06-27,SMS,Asia-Pacific,James Garcia
NPS-90909,Product setup was confusing,6,SR-84937,RET-50795,CUST-10572,2025-06-25,Web App,North America,Derek Davis
